gameId,pId,PM,Starter,AS,BS,DR,FD,FG2A,FG2M,FG2P,FG3A,FG3M,FG3P,FGA,FGM,FTA,FTM,FTP,OR,PF,PTS,REB,ST,TO,EFF,FGIA,FGIM,FGIP,TP,teamId,nationality,uniformNumber,name,10+ ppg,FGP,mins,secs,MP
128105,194496,11,True,1,3,7,3,8,4,0.5,2,1,0.5,10,5,2,1,0.5,2,2,12,9,1,0,20,8,4,50.0,28:33,16,Australia,11.0,Alanna Smith,1,0.5,28,33,28.6
128105,176788,23,True,3,1,7,2,0,0,,3,2,0.667,3,2,2,1,0.5,1,2,7,8,1,2,16,0,0,0.0,22:16,16,Australia,6.0,Steph Talbot,0,0.667,22,16,22.3
128105,239719,-3,True,3,0,0,2,1,0,0.0,3,1,0.333,4,1,2,0,0.0,0,2,3,0,0,0,1,0,0,0.0,15:10,16,Australia,2.0,Jade Melbourne,0,0.25,15,10,15.2
128105,259435,-5,False,0,0,2,2,2,1,0.5,1,0,0.0,3,1,0,0,,0,3,2,2,1,2,1,2,1,50.0,15:18,85,Japan,75.0,Nanako Todo,0,0.333,15,18,15.3
128105,181762,-30,False,1,0,1,2,2,0,0.0,3,1,0.333,5,1,0,0,,0,2,3,1,1,0,2,2,0,0.0,20:40,85,Japan,52.0,Yuki Miyazawa,0,0.2,20,40,20.7
128105,323304,-9,False,0,0,0,0,0,0,,1,0,0.0,1,0,0,0,,1,4,0,1,1,0,1,0,0,0.0,7:3,85,Japan,37.0,Minami Yabu,0,0.0,7,3,7.0
128105,240137,8,True,2,0,1,0,4,2,0.5,8,4,0.5,12,6,0,0,,0,2,16,1,3,0,16,3,2,66.7,23:11,85,Japan,31.0,Aika Hirashita,1,0.5,23,11,23.2
128105,318293,-7,True,3,0,1,4,6,1,0.167,3,3,1.0,9,4,6,6,1.0,0,2,17,1,0,0,16,5,1,20.0,19:30,85,Japan,26.0,Kokoro Tanaka,1,0.444,19,30,19.5
128105,218949,2,False,1,0,1,1,3,2,0.667,9,4,0.444,12,6,0,0,,0,2,16,1,0,3,9,2,1,50.0,18:46,85,Japan,23.0,Mai Yamamoto,1,0.5,18,46,18.8
128105,324737,-3,False,0,0,0,1,2,1,0.5,1,0,0.0,3,1,2,1,0.5,1,1,3,1,0,0,1,2,1,50.0,9:4,85,Japan,14.0,Azusa Asahina,0,0.333,9,4,9.1
128105,189546,-7,True,10,0,6,0,1,0,0.0,2,0,0.0,3,0,0,0,,0,0,0,6,0,2,11,1,0,0.0,24:4,85,Japan,13.0,Rui Machida,0,0.0,24,4,24.1
128105,166703,5,True,1,1,2,2,4,1,0.25,0,0,,4,1,2,1,0.5,0,0,3,2,0,1,2,3,0,0.0,20:20,85,Japan,10.0,Ramu Tokashiki,0,0.25,20,20,20.3
128105,176909,-10,True,1,0,4,5,6,3,0.5,1,0,0.0,7,3,2,2,1.0,0,2,8,4,0,1,8,4,3,75.0,19:22,85,Japan,8.0,Maki Takada,0,0.429,19,22,19.4
128105,208014,16,False,0,0,0,0,2,0,0.0,1,1,1.0,3,1,0,0,,1,0,3,1,0,0,2,0,0,0.0,12:36,85,Japan,3.0,Stephanie Mawuli,0,0.333,12,36,12.6
128105,259416,-10,False,1,0,0,0,3,0,0.0,0,0,,3,0,0,0,,0,1,0,0,0,1,-3,1,0,0.0,10:6,85,Japan,2.0,Norika Konno,0,0.0,10,6,10.1
128106,155919,8,True,1,0,2,1,1,0,0.0,0,0,,1,0,2,2,1.0,0,2,2,2,0,1,3,1,0,0.0,16:3,152,Türkiye,33.0,Esra Ural Topuz,0,0.0,16,3,16.0
128106,237754,0,False,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0:0,152,Türkiye,30.0,Melek Uzunoglu,0,,0,0,0.0
128106,203508,1,True,1,2,7,4,6,1,0.167,7,3,0.429,13,4,3,3,1.0,3,0,14,10,0,0,18,5,1,20.0,35:48,152,Türkiye,22.0,Kennedy Burke,1,0.308,35,48,35.8
128106,191628,-11,False,1,0,0,1,0,0,,1,0,0.0,1,0,2,0,0.0,1,1,0,1,0,0,-1,0,0,0.0,7:40,152,Türkiye,20.0,Sinem Atas,0,0.0,7,40,7.7
128106,226823,3,False,1,0,0,0,1,0,0.0,3,1,0.333,4,1,0,0,,0,2,3,0,0,0,1,1,0,0.0,5:49,152,Türkiye,17.0,Derin Erdogan,0,0.25,5,49,5.8
128106,219676,0,False,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0:0,152,Türkiye,12.0,Zeynep Gul,0,,0,0,0.0
128106,237757,-6,False,0,0,3,2,1,1,1.0,0,0,,1,1,2,0,0.0,2,1,2,5,1,0,6,1,1,100.0,20:29,152,Türkiye,11.0,Elif Bayram,0,1.0,20,29,20.5
128106,196247,-9,False,2,0,1,5,2,0,0.0,4,0,0.0,6,0,2,2,1.0,0,4,2,1,0,0,-1,2,0,0.0,19:50,152,Türkiye,10.0,Alperi Onar,0,0.0,19,50,19.8
