pId,name,uniformNumber,position,nationality,teamId,gameId
330440,Susanna Perego,,,Italy,83,114404
392597,Lexi Wee,,,Canada,34,114407
368220,Jordyn Nohr,,,Canada,34,114407
416072,Samera Jeffers,,,Canada,34,114407
392599,Portia Reisen,,,Canada,34,114407
392595,Ashley Vande Ven,,,Canada,34,114407
392593,Pippa Gibb,,,Canada,34,114407
342484,Avery Arije,,,Canada,34,114407
392596,Grace Pongang,,,Canada,34,114407
392588,Emerald Nnani,,,Canada,34,114407
392584,Frances Vollett,,,Canada,34,114407
392594,Sienna Morris,,,Canada,34,114407
392589,Gabrielle Fajemirokun,,,Canada,34,114407
373841,Areta Kahura,,,New Zealand,113,114407
