gameId,pId,PM,Starter,AS,BS,DR,FD,FG2A,FG2M,FG2P,FG3A,FG3M,FG3P,FGA,FGM,FTA,FTM,FTP,OR,PF,PTS,REB,ST,TO,EFF,FGIA,FGIM,FGIP,TP,teamId,nationality,uniformNumber,name,10+ ppg,FGP,mins,secs,MP
130904,342087,-2,False,0,0,1,0,1,0,0.0,0,0,,1,0,0,0,,0,0,0,1,0,0,0,0,0,0.0,3:21,125,Puerto Rico,12.0,Natalia Centeno,0,0.0,3,21,3.4
130904,394218,11,True,3,0,0,3,9,4,0.444,0,0,,9,4,4,2,0.5,0,4,10,0,1,1,6,4,3,75.0,23:12,125,Puerto Rico,14.0,Valeria Medina,1,0.444,23,12,23.2
130904,319010,-11,False,0,0,0,0,0,0,,0,0,,0,0,0,0,,1,1,0,1,0,0,1,0,0,0.0,6:10,125,Puerto Rico,15.0,Walushka Hodge,0,,6,10,6.2
130904,320463,-15,True,0,1,4,5,3,2,0.667,2,0,0.0,5,2,10,5,0.5,2,3,9,6,0,1,7,2,2,100.0,29:31,125,Puerto Rico,21.0,Jaely De Leon,0,0.4,29,31,29.5
130904,305567,1,False,0,0,1,5,3,0,0.0,0,0,,3,0,2,1,0.5,1,5,1,2,3,3,-1,3,0,0.0,12:7,125,Puerto Rico,22.0,Ariana Montalvo,0,0.0,12,7,12.1
130904,393969,-3,False,0,0,1,1,8,4,0.5,0,0,,8,4,2,0,0.0,1,1,8,2,0,0,4,7,3,42.9,14:30,125,Puerto Rico,31.0,Miranda Wilson,0,0.5,14,30,14.5
130904,381287,26,False,2,0,8,4,4,3,0.75,6,0,0.0,10,3,8,5,0.625,2,3,11,10,0,3,10,4,3,75.0,30:1,158,Venezuela,1.0,Greidysmar Camacaro,1,0.3,30,1,30.0
130904,381292,22,True,7,1,3,6,9,4,0.444,3,1,0.333,12,5,12,6,0.5,2,4,17,5,1,3,15,9,4,44.4,32:8,158,Venezuela,4.0,Albanys Ramirez,1,0.417,32,8,32.1
130904,417313,-8,False,0,0,1,0,1,0,0.0,2,0,0.0,3,0,0,0,,1,0,0,2,0,0,-1,1,0,0.0,5:12,158,Venezuela,5.0,Ruby Escobar,0,0.0,5,12,5.2
130904,404326,28,False,2,0,4,10,7,6,0.857,2,2,1.0,9,8,13,10,0.769,3,4,28,7,2,2,33,7,6,85.7,23:16,158,Venezuela,7.0,Mezharith Beleño,1,0.889,23,16,23.3
130904,404137,-10,False,1,0,1,1,0,0,,0,0,,0,0,0,0,,0,3,0,1,0,0,2,0,0,0.0,11:3,158,Venezuela,8.0,Antonella Ramos,0,,11,3,11.0
130904,356210,11,True,1,0,6,0,6,3,0.5,2,0,0.0,8,3,0,0,,1,2,6,7,3,2,10,6,3,50.0,29:44,158,Venezuela,9.0,Alexandra Cabeza,0,0.375,29,44,29.7
130904,356191,16,True,3,1,8,4,6,1,0.167,4,0,0.0,10,1,6,4,0.667,1,3,6,9,2,1,9,6,1,16.7,25:34,158,Venezuela,10.0,Astrid Inojosa,0,0.1,25,34,25.6
130904,404310,-3,False,0,0,1,0,3,0,0.0,0,0,,3,0,0,0,,1,2,0,2,0,2,-3,2,0,0.0,9:7,158,Venezuela,11.0,Jeiselys Figueroa,0,0.0,9,7,9.1
130904,394115,-7,False,0,0,2,0,4,1,0.25,0,0,,4,1,0,0,,1,2,2,3,0,0,2,2,0,0.0,3:33,158,Venezuela,13.0,Fabiola Garcia,0,0.25,3,33,3.6
130904,381296,-6,False,0,0,0,0,2,2,1.0,0,0,,2,2,0,0,,0,1,4,0,0,0,4,2,2,100.0,2:33,158,Venezuela,16.0,Sofia Blanca,0,1.0,2,33,2.6
130904,404462,19,True,0,0,3,3,4,2,0.5,0,0,,4,2,0,0,,3,3,4,6,1,1,8,4,2,50.0,14:43,158,Venezuela,22.0,Angela Crespo,0,0.5,14,43,14.7
130904,381289,7,True,2,0,2,0,1,0,0.0,2,2,1.0,3,2,0,0,,1,0,6,3,1,2,9,1,0,0.0,13:7,158,Venezuela,23.0,Roberli Perez,0,0.667,13,7,13.1
130910,368601,28,False,9,1,5,4,4,4,1.0,2,1,0.5,6,5,6,2,0.333,1,2,13,6,5,3,26,4,4,100.0,21:48,154,USA,4.0,GG Banks,1,0.833,21,48,21.8
130910,416363,18,False,0,2,1,1,1,0,0.0,0,0,,1,0,2,2,1.0,0,1,2,1,0,2,2,1,0,0.0,8:57,154,USA,5.0,Ryan Carter,0,0.0,8,57,9.0
130910,394201,52,True,4,0,8,1,2,1,0.5,8,2,0.25,10,3,0,0,,3,1,8,11,0,0,16,2,1,50.0,22:8,154,USA,6.0,Bella Flemings,0,0.3,22,8,22.1
130910,416362,36,True,2,0,0,1,7,1,0.143,4,1,0.25,11,2,0,0,,1,3,5,1,1,0,0,4,1,25.0,23:24,154,USA,7.0,Haylen Ayers,0,0.182,23,24,23.4
130910,343307,20,False,2,1,4,1,3,3,1.0,2,0,0.0,5,3,2,1,0.5,0,1,7,4,2,1,12,2,2,100.0,17:52,154,USA,8.0,Jordyn Jackson,0,0.6,17,52,17.9
130910,343215,46,True,0,0,4,4,14,11,0.786,1,0,0.0,15,11,2,2,1.0,6,1,24,10,2,2,30,13,10,76.9,18:13,154,USA,9.0,Jordyn Palmer,1,0.733,18,13,18.2
130910,416436,32,False,2,1,1,0,5,1,0.2,0,0,,5,1,0,0,,1,0,2,2,2,0,5,3,1,33.3,13:27,154,USA,10.0,Sydney Savoury,0,0.2,13,27,13.4
130910,368602,51,True,4,0,3,2,4,4,1.0,8,7,0.875,12,11,1,1,1.0,0,2,30,3,0,0,36,4,4,100.0,21:33,154,USA,11.0,Kaleena Smith,1,0.917,21,33,21.6
130910,416492,22,False,2,2,4,1,12,3,0.25,1,1,1.0,13,4,1,1,1.0,7,2,10,11,0,1,15,8,3,37.5,19:24,154,USA,12.0,Miciah Fusilier,1,0.308,19,24,19.4
130910,343203,8,False,0,1,3,0,4,1,0.25,0,0,,4,1,0,0,,1,0,2,4,0,1,3,3,1,33.3,7:40,154,USA,13.0,Sydney Douglas,0,0.25,7,40,7.7
130910,416364,26,False,1,0,3,1,7,7,1.0,0,0,,7,7,2,2,1.0,4,1,16,7,0,2,22,7,7,100.0,11:3,154,USA,14.0,Jayla Forbes,1,1.0,11,3,11.0
130910,343305,21,True,4,2,1,0,10,3,0.3,0,0,,10,3,0,0,,2,2,6,3,0,1,7,9,3,33.3,14:31,154,USA,15.0,Kelsi Andrews,0,0.3,14,31,14.5
130910,417359,-29,False,0,0,3,3,5,2,0.4,5,0,0.0,10,2,4,2,0.5,1,3,6,4,0,3,-3,4,2,50.0,13:48,104,Mexico,2.0,Julieta Cruz,0,0.2,13,48,13.8
130910,417317,-24,True,0,2,6,0,3,2,0.667,2,1,0.5,5,3,0,0,,0,1,7,6,1,2,12,2,2,100.0,17:53,104,Mexico,3.0,Renata Palma,0,0.6,17,53,17.9
130910,372193,-40,True,3,0,1,2,4,1,0.25,3,1,0.333,7,2,4,3,0.75,2,4,8,3,0,0,8,4,1,25.0,18:30,104,Mexico,6.0,Jimena Velazquez,0,0.286,18,30,18.5
130910,417365,-17,False,1,0,0,3,6,3,0.5,1,0,0.0,7,3,2,1,0.5,0,0,7,0,0,2,1,3,1,33.3,15:49,104,Mexico,9.0,Valentina Peraza,0,0.429,15,49,15.8
130910,372195,-34,True,0,0,1,5,2,0,0.0,3,1,0.333,5,1,6,6,1.0,0,2,9,1,1,5,2,2,0,0.0,17:23,104,Mexico,10.0,Aislin Tamez,0,0.2,17,23,17.4
130910,417357,-29,True,2,0,0,0,2,1,0.5,5,2,0.4,7,3,0,0,,0,0,8,0,1,3,4,2,1,50.0,21:51,104,Mexico,11.0,Fernanda Campos,0,0.429,21,51,21.8
130910,417364,-27,False,1,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,1,0,0,0.0,11:47,104,Mexico,12.0,Sofia Saucedo,0,,11,47,11.8
130910,417361,-37,True,1,0,3,2,1,0,0.0,3,0,0.0,4,0,2,1,0.5,0,2,1,3,0,1,-1,1,0,0.0,22:35,104,Mexico,13.0,Mildred Vazquez,0,0.0,22,35,22.6
130910,417360,-39,False,1,0,2,0,1,0,0.0,1,0,0.0,2,0,0,0,,0,1,0,2,0,1,0,0,0,0.0,15:7,104,Mexico,15.0,Karmina Reyes,0,0.0,15,7,15.1
130910,417362,-7,False,2,0,0,0,1,0,0.0,0,0,,1,0,0,0,,1,0,0,1,0,0,2,1,0,0.0,9:34,104,Mexico,20.0,Paulina Cisneros,0,0.0,9,34,9.6
130910,417356,-39,False,2,0,0,1,4,1,0.25,0,0,,4,1,2,1,0.5,1,2,3,1,4,2,4,3,1,33.3,17:58,104,Mexico,23.0,Ana Camila Paez,0,0.25,17,58,18.0
130910,372209,-38,False,1,0,2,0,8,2,0.25,7,0,0.0,15,2,0,0,,0,1,4,2,0,2,-8,3,1,33.3,17:45,104,Mexico,67.0,Yania Valverde,0,0.133,17,45,17.8
130912,332693,-27,True,1,0,3,4,4,2,0.5,2,0,0.0,6,2,0,0,,2,3,4,5,4,4,6,4,2,50.0,13:38,120,Paraguay,33.0,Gilda Duarte,0,0.333,13,38,13.6
130912,404675,-23,False,1,1,2,1,3,1,0.333,3,0,0.0,6,1,2,1,0.5,3,3,3,5,0,2,2,3,1,33.3,23:31,120,Paraguay,15.0,Maria Montañez,0,0.167,23,31,23.5
130912,332696,-18,True,0,0,2,2,3,0,0.0,3,0,0.0,6,0,0,0,,1,0,0,3,0,2,-5,3,0,0.0,13:16,120,Paraguay,13.0,Sofia Gomez,0,0.0,13,16,13.3
130912,404673,-16,False,0,1,0,0,0,0,,3,1,0.333,3,1,0,0,,0,0,3,0,0,4,-2,0,0,0.0,12:54,120,Paraguay,12.0,Luján Fernandez,0,0.333,12,54,12.9
130912,369707,-31,True,1,1,1,0,3,2,0.667,3,0,0.0,6,2,0,0,,1,2,4,2,1,1,4,3,2,66.7,18:26,120,Paraguay,11.0,Karin Caceres,0,0.333,18,26,18.4
130912,404677,-27,False,0,0,6,0,1,0,0.0,3,1,0.333,4,1,0,0,,1,4,3,7,1,2,6,1,0,0.0,20:46,120,Paraguay,10.0,Agustina Fernandez,0,0.25,20,46,20.8
130912,404676,-23,False,0,1,3,1,4,1,0.25,3,0,0.0,7,1,2,0,0.0,2,4,2,5,1,3,-2,4,1,25.0,15:15,120,Paraguay,9.0,Giovana Gonzalez,0,0.143,15,15,15.2
130912,404678,-28,True,0,0,3,2,2,0,0.0,4,0,0.0,6,0,4,4,1.0,0,1,4,3,0,2,-1,2,0,0.0,19:11,120,Paraguay,8.0,Sofia Vigna,0,0.0,19,11,19.2
130912,332697,-2,False,2,0,2,0,4,1,0.25,4,1,0.25,8,2,0,0,,2,0,5,4,2,1,6,4,1,25.0,19:2,120,Paraguay,6.0,Micaela Gimenez,0,0.25,19,2,19.0
130912,332689,-26,True,0,0,1,1,3,0,0.0,2,0,0.0,5,0,0,0,,0,2,0,1,0,2,-6,3,0,0.0,13:39,120,Paraguay,4.0,Bethsaida Ferreira,0,0.0,13,39,13.6
130912,404679,-8,False,0,0,1,7,2,1,0.5,1,0,0.0,3,1,10,5,0.5,2,2,7,3,1,4,0,2,1,50.0,18:47,120,Paraguay,2.0,Maria Franco,0,0.333,18,47,18.8
130912,404680,-1,False,1,0,2,1,0,0,,3,1,0.333,3,1,0,0,,0,1,3,2,0,0,4,0,0,0.0,11:35,120,Paraguay,1.0,Maria Morel,0,0.333,11,35,11.6
130912,380870,18,False,2,0,2,0,3,1,0.333,7,3,0.429,10,4,0,0,,1,1,11,3,3,2,11,3,1,33.3,25:17,14,Argentina,3.0,Florencia Losada,1,0.4,25,17,25.3
130912,394881,0,False,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0:0,14,Argentina,5.0,Sofia Gonzalez,0,,0,0,0.0
130912,369987,17,False,0,1,3,2,5,1,0.2,2,0,0.0,7,1,4,3,0.75,1,1,5,4,1,3,1,4,1,25.0,20:39,14,Argentina,6.0,Francisca Canello,0,0.143,20,39,20.6
130912,381050,17,False,3,0,3,3,11,3,0.273,6,3,0.5,17,6,2,2,1.0,0,2,17,3,3,3,12,10,3,30.0,27:50,14,Argentina,8.0,Santina Cherot,1,0.353,27,50,27.8
130912,416711,6,False,2,0,1,2,4,0,0.0,3,1,0.333,7,1,2,1,0.5,2,2,4,3,6,3,5,4,0,0.0,13:43,14,Argentina,10.0,Celina Novatti,0,0.143,13,43,13.7
130912,401377,34,True,2,0,3,1,5,4,0.8,5,3,0.6,10,7,0,0,,1,2,17,4,4,1,23,5,4,80.0,16:18,14,Argentina,11.0,Sofia Lombardero,1,0.7,16,18,16.3
130912,401376,11,False,0,0,3,1,0,0,,0,0,,0,0,2,1,0.5,1,1,1,4,1,0,5,0,0,0.0,14:26,14,Argentina,12.0,Sol Lemesoff,0,,14,26,14.4
130912,381051,0,False,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0:0,14,Argentina,13.0,Venetia Oliva,0,,0,0,0.0
130912,342299,33,True,3,0,1,2,1,0,0.0,6,3,0.5,7,3,4,4,1.0,0,4,13,1,0,2,11,1,0,0.0,22:43,14,Argentina,14.0,Sofia Novoa,1,0.429,22,43,22.7
130912,328246,26,True,1,2,5,7,5,1,0.2,0,0,,5,1,14,7,0.5,5,2,9,10,1,2,10,5,1,20.0,15:58,14,Argentina,15.0,Renata Scordo,0,0.2,15,58,16.0
130912,369985,41,True,3,1,4,3,4,2,0.5,2,0,0.0,6,2,2,1,0.5,5,3,5,9,1,0,14,4,2,50.0,27:32,14,Argentina,17.0,Matilda Campo,0,0.333,27,32,27.5
130912,342300,27,True,1,0,6,1,2,1,0.5,1,0,0.0,3,1,0,0,,1,1,2,7,3,1,10,2,1,50.0,15:34,14,Argentina,55.0,Isabella Roldan,0,0.333,15,34,15.6
130905,417535,3,False,2,0,2,0,1,0,0.0,1,1,1.0,2,1,0,0,,1,1,3,3,3,0,10,0,0,0.0,21:45,51,Dominican Republic,2.0,Alyssa Lopez,0,0.5,21,45,21.8
130905,319232,0,False,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0:0,51,Dominican Republic,3.0,Emely Rivera,0,,0,0,0.0
130905,371626,2,False,0,0,0,0,2,1,0.5,0,0,,2,1,0,0,,2,1,2,2,0,1,2,2,1,50.0,3:15,51,Dominican Republic,5.0,Delayny Calaz,0,0.5,3,15,3.2
130905,343241,2,False,0,0,1,0,2,0,0.0,0,0,,2,0,0,0,,1,2,0,2,2,0,2,2,0,0.0,6:13,51,Dominican Republic,6.0,Juneiry Soto,0,0.0,6,13,6.2
130905,343128,1,True,3,1,3,3,9,3,0.333,3,2,0.667,12,5,3,1,0.333,2,2,13,5,2,5,10,9,3,33.3,25:58,51,Dominican Republic,7.0,Yarianna Torres,1,0.417,25,58,26.0
130905,295344,15,True,3,1,5,2,4,3,0.75,0,0,,4,3,4,2,0.5,1,4,8,6,2,1,16,3,3,100.0,24:51,51,Dominican Republic,8.0,Alanna Monte,0,0.75,24,51,24.8
130905,368327,10,True,2,0,2,4,11,5,0.455,3,1,0.333,14,6,3,3,1.0,0,4,16,2,2,6,8,9,5,55.6,28:20,51,Dominican Republic,10.0,Natalia Valdez,1,0.429,28,20,28.3
130905,371629,1,True,1,4,3,4,17,8,0.471,8,1,0.125,25,9,6,2,0.333,7,1,21,10,5,2,19,15,7,46.7,30:35,51,Dominican Republic,11.0,Nathaly Santana,1,0.36,30,35,30.6
130905,417537,-7,False,1,1,2,1,8,3,0.375,0,0,,8,3,2,2,1.0,3,0,8,5,1,2,9,6,1,16.7,18:3,51,Dominican Republic,12.0,Dignora Duval,0,0.375,18,3,18.0
130905,417536,0,False,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0:0,51,Dominican Republic,13.0,Leia Perez,0,,0,0,0.0
130905,371596,7,False,4,0,2,1,5,2,0.4,1,1,1.0,6,3,0,0,,0,2,7,2,3,7,6,5,2,40.0,18:54,51,Dominican Republic,14.0,Chantal Lopez,0,0.5,18,54,18.9
130905,319242,6,True,0,1,6,0,2,1,0.5,0,0,,2,1,0,0,,1,0,2,7,0,2,7,2,1,50.0,22:6,51,Dominican Republic,18.0,Robmariel Medrano,0,0.5,22,6,22.1
130905,371983,-4,False,0,0,1,1,2,1,0.5,0,0,,2,1,0,0,,0,0,2,1,2,2,2,2,1,50.0,6:32,125,Puerto Rico,0.0,Amahya Hernandez,0,0.5,6,32,6.5
130905,320462,-3,True,4,0,3,2,9,2,0.222,8,2,0.25,17,4,0,0,,0,1,10,3,3,5,2,5,1,20.0,34:24,125,Puerto Rico,1.0,Andrea Alamo,1,0.235,34,24,34.4
130905,415448,-12,True,4,0,0,5,1,0,0.0,5,2,0.4,6,2,7,4,0.571,0,1,10,0,2,5,4,1,0,0.0,17:9,125,Puerto Rico,2.0,Nyasia Caban,1,0.333,17,9,17.2
130905,342175,-3,False,0,0,2,0,0,0,,4,2,0.5,4,2,0,0,,0,1,6,2,1,1,6,0,0,0.0,12:35,125,Puerto Rico,3.0,Valeria Muñoz,0,0.5,12,35,12.6
130905,371631,6,True,2,2,4,3,5,3,0.6,6,1,0.167,11,4,2,1,0.5,8,1,10,12,3,7,14,5,3,60.0,33:49,125,Puerto Rico,10.0,Lucianna Parrotta,1,0.364,33,49,33.8
130905,415780,10,False,3,0,5,2,3,1,0.333,4,1,0.25,7,2,2,2,1.0,0,0,7,5,2,1,11,3,1,33.3,21:36,125,Puerto Rico,11.0,Mia Huckaby,0,0.286,21,36,21.6
130905,342087,-4,False,0,0,1,0,1,0,0.0,0,0,,1,0,0,0,,0,1,0,1,0,0,0,1,0,0.0,4:53,125,Puerto Rico,12.0,Natalia Centeno,0,0.0,4,53,4.9
130905,394218,-12,True,2,2,1,3,9,7,0.778,0,0,,9,7,5,3,0.6,0,2,17,1,0,5,13,9,7,77.8,28:7,125,Puerto Rico,14.0,Valeria Medina,1,0.778,28,7,28.1
130905,319010,-5,False,0,0,1,0,1,0,0.0,0,0,,1,0,0,0,,0,0,0,1,0,0,0,0,0,0.0,4:14,125,Puerto Rico,15.0,Walushka Hodge,0,0.0,4,14,4.2
130905,320463,-1,True,0,1,1,1,7,3,0.429,0,0,,7,3,2,2,1.0,1,5,8,2,2,0,9,7,3,42.9,20:4,125,Puerto Rico,21.0,Jaely De Leon,0,0.429,20,4,20.1
130905,305567,-4,False,2,0,0,0,0,0,,2,0,0.0,2,0,0,0,,0,2,0,0,1,1,0,0,0,0.0,3:45,125,Puerto Rico,22.0,Ariana Montalvo,0,0.0,3,45,3.8
130905,393969,-8,False,0,0,1,0,2,1,0.5,0,0,,2,1,0,0,,2,1,2,3,0,0,4,2,1,50.0,12:52,125,Puerto Rico,31.0,Miranda Wilson,0,0.5,12,52,12.9
130906,368568,0,False,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0:0,34,Canada,1.0,Emilia Krstevski,0,,0,0,0.0
130906,415990,24,False,3,1,9,3,5,4,0.8,1,1,1.0,6,5,4,2,0.5,2,2,13,11,1,2,24,5,4,80.0,20:13,34,Canada,3.0,Eunicia Salgado,1,0.833,20,13,20.2
130906,415992,24,True,8,0,2,0,3,1,0.333,2,0,0.0,5,1,0,0,,0,1,2,2,1,2,7,3,1,33.3,21:44,34,Canada,4.0,Gabriela Morash,0,0.2,21,44,21.7
130906,368226,11,True,0,1,0,2,8,4,0.5,4,2,0.5,12,6,4,3,0.75,2,2,17,2,0,0,13,8,4,50.0,18:17,34,Canada,5.0,Chante Murray,1,0.5,18,17,18.3
130906,416071,10,False,2,0,1,0,0,0,,8,2,0.25,8,2,0,0,,1,2,6,2,0,0,4,0,0,0.0,17:44,34,Canada,6.0,Kaylen Sta Maria,0,0.25,17,44,17.7
130906,415958,19,False,3,1,2,0,2,1,0.5,1,1,1.0,3,2,0,0,,0,1,5,2,1,3,8,2,1,50.0,9:4,34,Canada,7.0,Ayla Corrigale,0,0.667,9,4,9.1
130906,416109,4,False,1,0,1,1,0,0,,1,0,0.0,1,0,0,0,,1,3,0,2,0,0,2,0,0,0.0,12:21,34,Canada,8.0,Arianna Turla,0,0.0,12,21,12.4
130906,415989,6,False,1,0,3,1,8,2,0.25,0,0,,8,2,2,0,0.0,4,3,4,7,0,1,3,8,2,25.0,12:23,34,Canada,11.0,Isabella Sangha,0,0.25,12,23,12.4
130906,415969,22,False,4,0,1,3,0,0,,4,1,0.25,4,1,6,3,0.5,0,0,6,1,1,1,5,0,0,0.0,17:28,34,Canada,12.0,Alex Newson,0,0.25,17,28,17.5
130906,368223,32,True,5,0,10,2,8,5,0.625,1,0,0.0,9,5,2,0,0.0,5,1,10,15,1,0,25,8,5,62.5,26:38,34,Canada,17.0,Brooke McLeod,1,0.556,26,38,26.6
130906,342677,22,True,3,1,4,2,10,5,0.5,3,2,0.667,13,7,4,2,0.5,6,1,18,10,1,1,24,9,5,55.6,18:18,34,Canada,21.0,Savannah Swords,1,0.538,18,18,18.3
130906,342483,31,True,1,0,3,2,7,6,0.857,5,3,0.6,12,9,2,2,1.0,1,2,23,4,0,2,23,7,6,85.7,25:50,34,Canada,23.0,Jordyn Wheeler,1,0.75,25,50,25.8
130906,381287,-27,True,1,0,1,1,5,0,0.0,3,1,0.333,8,1,2,2,1.0,0,2,5,1,0,2,-2,4,0,0.0,18:20,158,Venezuela,1.0,Greidysmar Camacaro,0,0.125,18,20,18.3
130906,381292,-25,True,2,0,2,6,9,3,0.333,5,1,0.2,14,4,7,5,0.714,3,1,14,5,1,4,6,8,3,37.5,25:27,158,Venezuela,4.0,Albanys Ramirez,1,0.286,25,27,25.4
130906,417313,-10,False,0,0,1,0,3,2,0.667,1,1,1.0,4,3,0,0,,0,1,7,1,0,0,7,3,2,66.7,12:9,158,Venezuela,5.0,Ruby Escobar,0,0.75,12,9,12.2
130906,404326,-14,False,4,0,0,2,7,3,0.429,2,0,0.0,9,3,0,0,,0,1,6,0,4,0,8,7,3,42.9,20:23,158,Venezuela,7.0,Mezharith Beleño,0,0.333,20,23,20.4
130906,404137,-5,False,1,0,1,1,3,1,0.333,1,0,0.0,4,1,0,0,,0,1,2,1,1,1,1,3,1,33.3,15:18,158,Venezuela,8.0,Antonella Ramos,0,0.25,15,18,15.3
130906,356210,-24,True,0,0,0,1,0,0,,0,0,,0,0,2,2,1.0,1,1,2,1,0,0,3,0,0,0.0,11:16,158,Venezuela,9.0,Alexandra Cabeza,0,,11,16,11.3
130906,356191,-42,True,2,0,2,6,9,4,0.444,5,2,0.4,14,6,8,6,0.75,3,0,20,5,2,3,16,9,4,44.4,23:59,158,Venezuela,10.0,Astrid Inojosa,1,0.429,23,59,24.0
130906,404310,-8,False,0,0,5,0,5,1,0.2,2,1,0.5,7,2,0,0,,2,5,5,7,0,0,7,4,0,0.0,22:1,158,Venezuela,11.0,Jeiselys Figueroa,0,0.286,22,1,22.0
130906,394115,-10,False,0,0,3,0,0,0,,0,0,,0,0,0,0,,0,0,0,3,0,2,1,0,0,0.0,14:35,158,Venezuela,13.0,Fabiola Garcia,0,,14,35,14.6
130906,381296,-12,False,0,0,0,0,2,1,0.5,0,0,,2,1,0,0,,0,1,2,0,1,1,1,2,1,50.0,15:59,158,Venezuela,16.0,Sofia Blanca,0,0.5,15,59,16.0
130906,404462,-20,True,1,0,3,1,4,0,0.0,1,0,0.0,5,0,0,0,,0,3,0,3,1,0,0,2,0,0.0,11:7,158,Venezuela,22.0,Angela Crespo,0,0.0,11,7,11.1
130906,381289,-8,False,0,0,1,0,0,0,,1,0,0.0,1,0,0,0,,0,0,0,1,0,1,-1,0,0,0.0,9:26,158,Venezuela,23.0,Roberli Perez,0,0.0,9,26,9.4
130907,380870,18,False,3,0,1,1,3,1,0.333,1,0,0.0,4,1,2,1,0.5,0,1,3,1,0,0,3,3,1,33.3,17:48,14,Argentina,3.0,Florencia Losada,0,0.25,17,48,17.8
130907,394881,6,False,1,0,1,0,1,1,1.0,1,0,0.0,2,1,0,0,,0,0,2,1,0,0,3,1,1,100.0,2:52,14,Argentina,5.0,Sofia Gonzalez,0,0.5,2,52,2.9
130907,369987,5,False,0,0,0,1,0,0,,1,0,0.0,1,0,2,0,0.0,1,2,0,1,1,0,-1,0,0,0.0,6:23,14,Argentina,6.0,Francisca Canello,0,0.0,6,23,6.4
130907,381050,21,False,4,0,3,2,6,2,0.333,3,2,0.667,9,4,4,4,1.0,1,0,14,4,0,0,17,4,2,50.0,20:47,14,Argentina,8.0,Santina Cherot,1,0.444,20,47,20.8
130907,416711,0,False,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,0,0,0.0,1:30,14,Argentina,10.0,Celina Novatti,0,,1,30,1.5
130907,401377,14,True,3,0,2,1,5,2,0.4,7,1,0.143,12,3,2,1,0.5,1,3,8,3,1,2,3,5,2,40.0,32:23,14,Argentina,11.0,Sofia Lombardero,0,0.25,32,23,32.4
130907,401376,0,False,0,1,4,1,2,0,0.0,0,0,,2,0,0,0,,1,2,0,5,0,1,3,2,0,0.0,8:22,14,Argentina,12.0,Sol Lemesoff,0,0.0,8,22,8.4
130907,381051,0,False,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0:0,14,Argentina,13.0,Venetia Oliva,0,,0,0,0.0
130907,342299,15,True,5,0,8,4,2,1,0.5,7,2,0.286,9,3,2,2,1.0,1,4,10,9,1,4,15,2,1,50.0,35:34,14,Argentina,14.0,Sofia Novoa,1,0.333,35,34,35.6
130907,328246,14,True,0,0,5,6,13,6,0.462,3,2,0.667,16,8,12,6,0.5,3,3,24,8,1,4,15,12,6,50.0,30:34,14,Argentina,15.0,Renata Scordo,1,0.5,30,34,30.6
130907,369985,18,True,1,1,4,2,1,0,0.0,4,2,0.5,5,2,0,0,,8,3,6,12,1,2,16,1,0,0.0,31:48,14,Argentina,17.0,Matilda Campo,0,0.4,31,48,31.8
130907,342300,-6,True,0,0,3,0,2,2,1.0,4,0,0.0,6,2,0,0,,0,0,4,3,1,0,4,2,2,100.0,12:0,14,Argentina,55.0,Isabella Roldan,0,0.333,12,0,12.0
130907,417359,-12,False,0,0,1,1,1,0,0.0,0,0,,1,0,2,0,0.0,0,0,0,1,0,0,-2,1,0,0.0,9:17,104,Mexico,2.0,Julieta Cruz,0,0.0,9,17,9.3
130907,417317,-4,True,3,0,1,2,4,2,0.5,4,1,0.25,8,3,0,0,,0,4,7,1,1,0,7,4,2,50.0,25:6,104,Mexico,3.0,Renata Palma,0,0.375,25,6,25.1
130907,372193,-9,True,2,1,4,6,2,1,0.5,3,0,0.0,5,1,4,3,0.75,0,2,5,4,1,0,8,2,1,50.0,30:21,104,Mexico,6.0,Jimena Velazquez,0,0.2,30,21,30.4
130907,417365,-10,False,0,0,0,0,3,1,0.333,2,0,0.0,5,1,0,0,,0,1,2,0,0,1,-3,1,1,100.0,10:0,104,Mexico,9.0,Valentina Peraza,0,0.2,10,0,10.0
130907,372195,-10,True,4,0,7,1,9,3,0.333,2,1,0.5,11,4,0,0,,1,3,9,8,3,4,13,7,2,28.6,30:3,104,Mexico,10.0,Aislin Tamez,0,0.364,30,3,30.0
130907,417357,-14,True,3,0,4,2,4,1,0.25,3,1,0.333,7,2,3,1,0.333,0,0,6,4,0,1,5,2,1,50.0,25:45,104,Mexico,11.0,Fernanda Campos,0,0.286,25,45,25.8
130907,417364,-13,False,1,0,2,4,1,1,1.0,0,0,,1,1,3,1,0.333,2,1,3,4,2,1,7,1,1,100.0,18:2,104,Mexico,12.0,Sofia Saucedo,0,1.0,18,2,18.0
